Datetime,Electric Power (kW),Thermal Power (kW),Irradiance (W/m2),Cost (Eur/kW),Access Tariff (Eur/kWh),PHP Tariff (Eur/kWh)
2022-06-13 01:00:00+00:00,292.623,2.0,0.0,0.18,0.0078,0.0
2022-06-13 02:00:00+00:00,290.402,2.1,0.0,0.162,0.0078,0.0
2022-06-13 03:00:00+00:00,273.206,2.2,0.0,0.1605,0.0078,0.0
2022-06-13 04:00:00+00:00,217.801,2.0,0.0,0.1615,0.0069,0.0
2022-06-13 05:00:00+00:00,234.653,2.2,0.0,0.16927,0.0069,0.0
2022-06-13 06:00:00+00:00,218.579,2.2,105.35368347167969,0.20003,0.0069,0.0
2022-06-13 07:00:00+00:00,200.302,2.0,317.42022705078125,0.21098,0.0069,0.0
2022-06-13 08:00:00+00:00,237.43,2.1,447.3380126953125,0.20481,0.0078,0.0
2022-06-13 09:00:00+00:00,465.404,156.4,594.1236572265625,0.20023,0.0078,0.0
2022-06-13 10:00:00+00:00,1221.826,966.6,672.5341796875,0.19962,0.0099,0.0
2022-06-13 11:00:00+00:00,1273.68,1104.3,731.7859497070312,0.19962,0.0099,0.0
2022-06-13 12:00:00+00:00,1248.067,1012.9,776.3975219726562,0.20376,0.0099,0.0
2022-06-13 13:00:00+00:00,1236.311,974.3,856.4298095703125,0.20402,0.0108,0.003136111111111111
2022-06-13 14:00:00+00:00,1229.031,991.6,854.3347778320312,0.20254,0.0108,0.003136111111111111
2022-06-13 15:00:00+00:00,1241.922,989.6,838.1250610351562,0.19762000000000002,0.0099,0.0
2022-06-13 16:00:00+00:00,1234.586,973.8,803.0404663085938,0.19673,0.0099,0.0
2022-06-13 17:00:00+00:00,1220.625,955.3,741.2569580078125,0.20023,0.0099,0.0
2022-06-13 18:00:00+00:00,1226.467,954.2,635.507080078125,0.2048,0.0099,0.0
2022-06-13 19:00:00+00:00,1196.941,923.8,456.83465576171875,0.22212,0.0099,0.0
2022-06-13 20:00:00+00:00,1167.024,915.4,180.12232971191406,0.23815,0.0099,0.0
2022-06-13 21:00:00+00:00,1209.5,869.6,0.0,0.2384,0.0099,0.0
2022-06-13 22:00:00+00:00,1090.907,571.8,0.0,0.23612,0.0108,0.003136111111111111
2022-06-13 23:00:00+00:00,582.481,2.1,0.0,0.22313,0.0099,0.0
2022-06-14 00:00:00+00:00,317.921,2.0,0.0,0.2201,0.0078,0.0
2022-06-14 01:00:00+00:00,303.909,2.2,0.0,0.21880000000000002,0.0078,0.0
2022-06-14 02:00:00+00:00,293.651,2.1,0.0,0.20806,0.0078,0.0
2022-06-14 03:00:00+00:00,274.529,2.3,0.0,0.20387,0.0078,0.0
2022-06-14 04:00:00+00:00,216.028,2.0,0.0,0.20016,0.0069,0.0
2022-06-14 05:00:00+00:00,230.599,2.1,0.0,0.20387,0.0069,0.0
2022-06-14 06:00:00+00:00,230.59,2.2,70.24051666259766,0.21522,0.0069,0.0
2022-06-14 07:00:00+00:00,218.25,2.1,435.533935546875,0.22788,0.0069,0.0
2022-06-14 08:00:00+00:00,257.035,2.0,520.4600830078125,0.22784000000000001,0.0078,0.0
2022-06-14 09:00:00+00:00,458.052,156.8,617.8792724609375,0.22247,0.0078,0.0
2022-06-14 10:00:00+00:00,1223.025,973.3,633.285400390625,0.21697,0.0099,0.0
2022-06-14 11:00:00+00:00,1182.499,967.6,657.6715698242188,0.20356,0.0099,0.0
2022-06-14 12:00:00+00:00,1165.398,927.7,801.2438354492188,0.20145,0.0099,0.0
2022-06-14 13:00:00+00:00,1169.084,902.3,734.0383911132812,0.20132,0.0108,0.003136111111111111
2022-06-14 14:00:00+00:00,1182.879,920.6,734.572509765625,0.20058,0.0108,0.003136111111111111
2022-06-14 15:00:00+00:00,1180.223,928.7,762.3636474609375,0.194,0.0099,0.0
2022-06-14 16:00:00+00:00,1195.083,932.4,742.8699340820312,0.20256,0.0099,0.0
2022-06-14 17:00:00+00:00,1175.203,914.4,735.32080078125,0.20458,0.0099,0.0
2022-06-14 18:00:00+00:00,1190.156,907.7,576.635009765625,0.20962,0.0099,0.0
2022-06-14 19:00:00+00:00,1175.633,784.0,404.03814697265625,0.22,0.0099,0.0
2022-06-14 20:00:00+00:00,1158.52,708.9,210.52325439453125,0.23776,0.0099,0.0
2022-06-14 21:00:00+00:00,1203.367,636.0,0.0,0.24227,0.0099,0.0
2022-06-14 22:00:00+00:00,1117.147,560.8,0.0,0.2349,0.0108,0.003136111111111111
2022-06-14 23:00:00+00:00,583.816,2.5,0.0,0.21925,0.0099,0.0
2022-06-15 00:00:00+00:00,329.004,2.1,0.0,0.19407,0.0078,0.0
2022-06-15 01:00:00+00:00,289.516,2.2,0.0,0.1835,0.0078,0.0
2022-06-15 02:00:00+00:00,291.396,2.1,0.0,0.17767,0.0078,0.0
2022-06-15 03:00:00+00:00,269.873,2.1,0.0,0.17302,0.0078,0.0
2022-06-15 04:00:00+00:00,213.007,2.1,0.0,0.17318,0.0069,0.0
2022-06-15 05:00:00+00:00,231.158,2.1,0.0,0.18003,0.0069,0.0
2022-06-15 06:00:00+00:00,217.50099999999998,2.2,0.0,0.17556,0.0069,0.0
2022-06-15 07:00:00+00:00,207.498,2.1,24.437488555908203,0.17890999999999999,0.0069,0.0
2022-06-15 08:00:00+00:00,237.665,2.1,459.44085693359375,0.17890999999999999,0.0078,0.0
2022-06-15 09:00:00+00:00,390.427,65.4,513.3798217773438,0.16556,0.0078,0.0
2022-06-15 10:00:00+00:00,1107.738,444.9,686.3107299804688,0.15485,0.0099,0.0
2022-06-15 11:00:00+00:00,1076.928,486.2,578.8865966796875,0.15321,0.0099,0.0
2022-06-15 12:00:00+00:00,1139.465,667.4,186.47425842285156,0.15455000000000002,0.0099,0.0
2022-06-15 13:00:00+00:00,1376.012,1284.8,769.6717529296875,0.1554,0.0108,0.003136111111111111
2022-06-15 14:00:00+00:00,1318.468,1132.6,642.890869140625,0.153,0.0108,0.003136111111111111
2022-06-15 15:00:00+00:00,1124.403,572.9,40.46384048461914,0.14417,0.0099,0.0
2022-06-15 16:00:00+00:00,1114.944,586.4,634.0724487304688,0.148,0.0099,0.0
2022-06-15 17:00:00+00:00,1219.836,796.4,435.07843017578125,0.14599,0.0099,0.0
2022-06-15 18:00:00+00:00,1214.431,585.0,216.04776000976562,0.145,0.0099,0.0
2022-06-15 19:00:00+00:00,1210.344,752.9,14.504266738891602,0.15707,0.0099,0.0
2022-06-15 20:00:00+00:00,1262.377,737.6,0.0,0.17890999999999999,0.0099,0.0
2022-06-15 21:00:00+00:00,1207.999,664.9,0.0,0.18003,0.0099,0.0
2022-06-15 22:00:00+00:00,1075.658,516.5,0.0,0.17556,0.0108,0.003136111111111111
2022-06-15 23:00:00+00:00,593.031,2.1,0.0,0.148,0.0099,0.0
2022-06-16 00:00:00+00:00,349.108,2.1,0.0,0.19552,0.0078,0.0
2022-06-16 01:00:00+00:00,313.265,2.0,0.0,0.16505,0.0078,0.0
2022-06-16 02:00:00+00:00,311.125,2.2,0.0,0.154,0.0078,0.0
2022-06-16 03:00:00+00:00,295.871,2.1,0.0,0.1517,0.0078,0.0
2022-06-16 04:00:00+00:00,246.75199999999998,2.0,0.0,0.15211000000000002,0.0069,0.0
2022-06-16 05:00:00+00:00,269.183,2.3,0.0,0.16255,0.0069,0.0
2022-06-16 06:00:00+00:00,252.929,2.0,0.0,0.16369999999999998,0.0069,0.0
2022-06-16 07:00:00+00:00,239.996,2.1,73.38487243652344,0.1865,0.0069,0.0
2022-06-16 08:00:00+00:00,255.325,2.0,280.56048583984375,0.1865,0.0078,0.0
2022-06-16 09:00:00+00:00,454.538,158.2,435.8936767578125,0.16506,0.0078,0.0
2022-06-16 10:00:00+00:00,981.041,402.1,263.20611572265625,0.16255,0.0099,0.0
2022-06-16 11:00:00+00:00,1005.133,399.7,551.89794921875,0.154,0.0099,0.0
2022-06-16 12:00:00+00:00,1043.07,397.0,23.850858688354492,0.154,0.0099,0.0
2022-06-16 13:00:00+00:00,1053.448,396.9,52.635353088378906,0.15718000000000001,0.0108,0.003136111111111111
2022-06-16 14:00:00+00:00,1024.485,396.3,52.6586799621582,0.15,0.0108,0.003136111111111111
2022-06-16 15:00:00+00:00,1022.765,396.4,222.99510192871094,0.1517,0.0099,0.0
2022-06-16 16:00:00+00:00,1068.346,395.1,17.12169075012207,0.15211000000000002,0.0099,0.0
2022-06-16 17:00:00+00:00,1094.972,394.0,303.66534423828125,0.16255,0.0099,0.0
2022-06-16 18:00:00+00:00,1095.366,393.6,363.0077819824219,0.16255,0.0099,0.0
2022-06-16 19:00:00+00:00,1067.412,394.7,260.1321105957031,0.1935,0.0099,0.0
2022-06-16 20:00:00+00:00,1061.24,393.5,146.95706176757812,0.20237,0.0099,0.0
2022-06-16 21:00:00+00:00,1108.024,392.5,0.0,0.21044,0.0099,0.0
2022-06-16 22:00:00+00:00,1027.278,394.5,0.0,0.21019,0.0108,0.003136111111111111
2022-06-16 23:00:00+00:00,629.111,4.4,0.0,0.19368000000000002,0.0099,0.0
2022-06-17 00:00:00+00:00,365.521,2.2,0.0,0.19556,0.0078,0.0
2022-06-17 01:00:00+00:00,338.522,2.1,0.0,0.18688,0.0078,0.0
2022-06-17 02:00:00+00:00,329.939,2.1,0.0,0.17984999999999998,0.0078,0.0
2022-06-17 03:00:00+00:00,309.621,2.2,0.0,0.17557,0.0078,0.0
2022-06-17 04:00:00+00:00,250.02899999999997,2.0,0.0,0.17557,0.0069,0.0
2022-06-17 05:00:00+00:00,271.33,2.1,0.0,0.17557,0.0069,0.0
2022-06-17 06:00:00+00:00,257.521,2.0,105.64816284179688,0.17588,0.0069,0.0
2022-06-17 07:00:00+00:00,247.06,2.2,420.490478515625,0.18565,0.0069,0.0
2022-06-17 08:00:00+00:00,272.305,2.1,630.021484375,0.18145,0.0078,0.0
2022-06-17 09:00:00+00:00,403.514,44.5,551.0925903320312,0.18003,0.0078,0.0
2022-06-17 10:00:00+00:00,1067.481,526.4,591.7515258789062,0.17974,0.0099,0.0
2022-06-17 11:00:00+00:00,1214.56,794.3,567.3043823242188,0.17557,0.0099,0.0
2022-06-17 12:00:00+00:00,1214.926,786.5,750.2369384765625,0.17557,0.0099,0.0
2022-06-17 13:00:00+00:00,1190.657,738.1,541.0122680664062,0.17344,0.0108,0.003136111111111111
2022-06-17 14:00:00+00:00,1180.056,717.6,211.63824462890625,0.16022,0.0108,0.003136111111111111
2022-06-17 15:00:00+00:00,1252.899,895.9,662.8360595703125,0.15981,0.0099,0.0
2022-06-17 16:00:00+00:00,1220.513,907.3,631.6475830078125,0.15981,0.0099,0.0
2022-06-17 17:00:00+00:00,1214.427,863.6,595.2717895507812,0.16,0.0099,0.0
2022-06-17 18:00:00+00:00,1191.1,784.6,544.55224609375,0.16662000000000002,0.0099,0.0
2022-06-17 19:00:00+00:00,1174.77,675.0,327.65850830078125,0.18,0.0099,0.0
2022-06-17 20:00:00+00:00,1169.134,616.6,138.71299743652344,0.18938,0.0099,0.0
2022-06-17 21:00:00+00:00,1222.531,583.2,0.0,0.19640000000000002,0.0099,0.0
2022-06-17 22:00:00+00:00,1125.094,507.2,0.0,0.19661,0.0108,0.003136111111111111
2022-06-17 23:00:00+00:00,639.172,2.0,0.0,0.1845,0.0099,0.0
2022-06-18 00:00:00+00:00,376.081,2.1,0.0,0.22605,0.0078,0.0
2022-06-18 01:00:00+00:00,346.148,2.2,0.0,0.19469999999999998,0.0078,0.0
2022-06-18 02:00:00+00:00,341.457,2.1,0.0,0.18003,0.0078,0.0
2022-06-18 03:00:00+00:00,326.403,2.0,0.0,0.175,0.0078,0.0
2022-06-18 04:00:00+00:00,274.04,2.1,0.0,0.17272,0.0069,0.0
2022-06-18 05:00:00+00:00,292.735,2.0,0.0,0.17051,0.0069,0.0
2022-06-18 06:00:00+00:00,288.848,2.1,35.27582931518555,0.15728,0.0069,0.0
2022-06-18 07:00:00+00:00,276.443,2.1,94.0550765991211,0.14728,0.0069,0.0
2022-06-18 08:00:00+00:00,294.839,2.2,200.77310180664062,0.13332,0.0078,0.0
2022-06-18 09:00:00+00:00,562.675,312.5,204.68528747558594,0.13012,0.0078,0.0
2022-06-18 10:00:00+00:00,1225.487,986.0,369.3292236328125,0.14728,0.0099,0.0
2022-06-18 11:00:00+00:00,1153.601,893.1,352.00445556640625,0.13609000000000002,0.0099,0.0
2022-06-18 12:00:00+00:00,1144.827,753.3,374.0606384277344,0.12236,0.0099,0.0
2022-06-18 13:00:00+00:00,1175.658,760.2,634.6214599609375,0.11766,0.0108,0.003136111111111111
2022-06-18 14:00:00+00:00,1183.124,766.1,524.104736328125,0.105,0.0108,0.003136111111111111
2022-06-18 15:00:00+00:00,1190.943,778.1,846.00341796875,0.09912,0.0099,0.0
2022-06-18 16:00:00+00:00,1211.327,795.9,778.4090576171875,0.09517,0.0099,0.0
2022-06-18 17:00:00+00:00,1210.198,835.3,348.0364685058594,0.09714,0.0099,0.0
2022-06-18 18:00:00+00:00,1242.623,821.6,350.6815185546875,0.1025,0.0099,0.0
2022-06-18 19:00:00+00:00,1252.804,709.1,32.302642822265625,0.11993999999999999,0.0099,0.0
2022-06-18 20:00:00+00:00,1263.385,670.5,0.0,0.1515,0.0099,0.0
2022-06-18 21:00:00+00:00,1239.786,594.0,0.0,0.176,0.0099,0.0
2022-06-18 22:00:00+00:00,1066.049,478.3,0.0,0.189,0.0108,0.003136111111111111
2022-06-18 23:00:00+00:00,642.407,2.3,0.0,0.17109,0.0099,0.0
2022-06-19 00:00:00+00:00,378.473,2.1,0.0,0.18452000000000002,0.0078,0.0
2022-06-19 01:00:00+00:00,345.164,2.0,0.0,0.16434,0.0078,0.0
2022-06-19 02:00:00+00:00,343.717,2.2,0.0,0.15,0.0078,0.0
2022-06-19 03:00:00+00:00,326.204,2.1,0.0,0.13594,0.0078,0.0
2022-06-19 04:00:00+00:00,268.104,2.1,0.0,0.1206,0.0069,0.0
2022-06-19 05:00:00+00:00,288.827,2.2,0.0,0.11270000000000001,0.0069,0.0
2022-06-19 06:00:00+00:00,272.877,2.0,97.211669921875,0.11270000000000001,0.0069,0.0
2022-06-19 07:00:00+00:00,255.09199999999998,2.1,278.6413269042969,0.11931,0.0069,0.0
2022-06-19 08:00:00+00:00,278.39,2.1,402.0238037109375,0.10718000000000001,0.0078,0.0
2022-06-19 09:00:00+00:00,493.611,160.2,526.5047607421875,0.0955,0.0078,0.0
2022-06-19 10:00:00+00:00,1155.883,724.6,290.7250061035156,0.08209999999999999,0.0099,0.0
2022-06-19 11:00:00+00:00,1119.759,635.0,280.27557373046875,0.07944,0.0099,0.0
2022-06-19 12:00:00+00:00,1114.374,631.6,486.8766784667969,0.07944,0.0099,0.0
2022-06-19 13:00:00+00:00,1130.788,641.5,752.4431762695312,0.08,0.0108,0.003136111111111111
2022-06-19 14:00:00+00:00,1120.559,620.5,615.2330932617188,0.07748999999999999,0.0108,0.003136111111111111
2022-06-19 15:00:00+00:00,1126.842,599.0,469.52093505859375,0.06374,0.0099,0.0
2022-06-19 16:00:00+00:00,1188.598,652.3,752.8638305664062,0.05,0.0099,0.0
2022-06-19 17:00:00+00:00,1196.61,657.9,614.8222045898438,0.07,0.0099,0.0
2022-06-19 18:00:00+00:00,1172.504,589.2,597.3279418945312,0.09,0.0099,0.0
2022-06-19 19:00:00+00:00,1139.694,542.5,257.6586608886719,0.1165,0.0099,0.0
2022-06-19 20:00:00+00:00,1150.526,512.7,145.46165466308594,0.16028,0.0099,0.0
2022-06-19 21:00:00+00:00,1184.697,495.8,0.0,0.206,0.0099,0.0
2022-06-19 22:00:00+00:00,1012.964,324.3,0.0,0.25,0.0108,0.003136111111111111
2022-06-19 23:00:00+00:00,637.884,2.7,0.0,0.2349,0.0099,0.0
2022-06-20 00:00:00+00:00,387.512,2.3,0.0,0.18712,0.0078,0.0
2022-06-20 01:00:00+00:00,349.595,2.1,0.0,0.17464,0.0078,0.0
2022-06-20 02:00:00+00:00,357.406,2.1,0.0,0.1705,0.0078,0.0
2022-06-20 03:00:00+00:00,339.285,2.1,0.0,0.17001,0.0078,0.0
2022-06-20 04:00:00+00:00,281.031,2.1,0.0,0.17,0.0069,0.0
2022-06-20 05:00:00+00:00,290.614,2.2,0.0,0.17001,0.0069,0.0
2022-06-20 06:00:00+00:00,269.093,2.1,132.88536071777344,0.1705,0.0069,0.0
2022-06-20 07:00:00+00:00,259.43,2.1,357.33856201171875,0.18711000000000003,0.0069,0.0
2022-06-20 08:00:00+00:00,295.843,2.2,485.45098876953125,0.18712,0.0078,0.0
2022-06-20 09:00:00+00:00,600.063,496.3,506.638671875,0.17109,0.0078,0.0
2022-06-20 10:00:00+00:00,1124.592,781.3,296.33270263671875,0.16515000000000002,0.0099,0.0
2022-06-20 11:00:00+00:00,1100.519,488.2,179.06324768066406,0.14392,0.0099,0.0
2022-06-20 12:00:00+00:00,1131.928,501.7,308.0060119628906,0.14043,0.0099,0.0
2022-06-20 13:00:00+00:00,1140.148,495.9,360.951416015625,0.13,0.0108,0.003136111111111111
2022-06-20 14:00:00+00:00,1152.002,515.0,332.7749328613281,0.12158,0.0108,0.003136111111111111
2022-06-20 15:00:00+00:00,1159.262,542.9,626.1407470703125,0.11777,0.0099,0.0
2022-06-20 16:00:00+00:00,1109.162,524.9,668.3126831054688,0.11044,0.0099,0.0
2022-06-20 17:00:00+00:00,1104.759,523.9,668.850830078125,0.11537,0.0099,0.0
2022-06-20 18:00:00+00:00,1108.908,516.9,613.8583984375,0.12002,0.0099,0.0
2022-06-20 19:00:00+00:00,1097.804,501.8,410.422119140625,0.13871,0.0099,0.0
2022-06-20 20:00:00+00:00,997.187,304.4,152.67706298828125,0.16000999999999999,0.0099,0.0
2022-06-20 21:00:00+00:00,1032.103,324.8,0.0,0.18756,0.0099,0.0
2022-06-20 22:00:00+00:00,954.202,293.4,0.0,0.19791,0.0108,0.003136111111111111
2022-06-20 23:00:00+00:00,631.823,3.0,0.0,0.17256,0.0099,0.0
2022-06-21 00:00:00+00:00,386.829,2.0,0.0,0.17028000000000001,0.0078,0.0
2022-06-21 01:00:00+00:00,363.99,2.2,0.0,0.15073,0.0078,0.0
2022-06-21 02:00:00+00:00,361.516,2.2,0.0,0.148,0.0078,0.0
2022-06-21 03:00:00+00:00,344.333,2.1,0.0,0.14592,0.0078,0.0
2022-06-21 04:00:00+00:00,290.77,2.2,0.0,0.14880000000000002,0.0069,0.0
2022-06-21 05:00:00+00:00,307.106,2.0,0.0,0.15066,0.0069,0.0
2022-06-21 06:00:00+00:00,285.315,2.0,0.0,0.14984,0.0069,0.0
2022-06-21 07:00:00+00:00,277.532,2.2,12.354941368103027,0.17556,0.0069,0.0
2022-06-21 08:00:00+00:00,302.467,2.2,106.72359466552734,0.17556,0.0078,0.0
2022-06-21 09:00:00+00:00,446.189,117.6,357.87921142578125,0.15369999999999998,0.0078,0.0
2022-06-21 10:00:00+00:00,1124.581,657.5,471.99346923828125,0.145,0.0099,0.0
2022-06-21 11:00:00+00:00,1064.719,499.1,537.4077758789062,0.14122,0.0099,0.0
2022-06-21 12:00:00+00:00,1072.12,509.9,531.5247192382812,0.14044,0.0099,0.0
2022-06-21 13:00:00+00:00,995.563,367.9,151.5377197265625,0.13573,0.0108,0.003136111111111111
2022-06-21 14:00:00+00:00,1124.182,577.9,228.60696411132812,0.13025,0.0108,0.003136111111111111
2022-06-21 15:00:00+00:00,1087.105,511.3,423.0284729003906,0.12705,0.0099,0.0
2022-06-21 16:00:00+00:00,1092.428,523.1,422.5157775878906,0.12636,0.0099,0.0
2022-06-21 17:00:00+00:00,1082.059,510.6,335.7123107910156,0.12705,0.0099,0.0
2022-06-21 18:00:00+00:00,1090.741,490.5,19.632375717163086,0.12705,0.0099,0.0
2022-06-21 19:00:00+00:00,1086.337,491.9,74.76184844970703,0.13075,0.0099,0.0
2022-06-21 20:00:00+00:00,1098.188,488.0,121.82364654541016,0.14612999999999998,0.0099,0.0
2022-06-21 21:00:00+00:00,1158.051,488.2,0.0,0.18003,0.0099,0.0
2022-06-21 22:00:00+00:00,964.341,298.8,0.0,0.18003,0.0108,0.003136111111111111
2022-06-21 23:00:00+00:00,651.894,3.2,0.0,0.14653,0.0099,0.0
2022-06-22 00:00:00+00:00,395.657,2.1,0.0,0.15338,0.0078,0.0
2022-06-22 01:00:00+00:00,364.33,2.1,0.0,0.14804,0.0078,0.0
2022-06-22 02:00:00+00:00,360.797,2.2,0.0,0.14158,0.0078,0.0
2022-06-22 03:00:00+00:00,342.479,2.1,0.0,0.13987,0.0078,0.0
2022-06-22 04:00:00+00:00,286.112,2.1,0.0,0.14285,0.0069,0.0
2022-06-22 05:00:00+00:00,299.119,2.1,0.0,0.14806,0.0069,0.0
2022-06-22 06:00:00+00:00,282.88,2.1,35.647682189941406,0.14804,0.0069,0.0
2022-06-22 07:00:00+00:00,271.086,2.1,33.0445442199707,0.17109,0.0069,0.0
2022-06-22 08:00:00+00:00,369.907,2.2,85.52091979980469,0.1708,0.0078,0.0
2022-06-22 09:00:00+00:00,497.729,41.2,190.16893005371094,0.15093,0.0078,0.0
2022-06-22 10:00:00+00:00,1069.289,548.7,510.4453125,0.14867,0.0099,0.0
2022-06-22 11:00:00+00:00,1128.78,614.9,444.5064392089844,0.1475,0.0099,0.0
2022-06-22 12:00:00+00:00,1120.423,561.9,222.4258575439453,0.14719,0.0099,0.0
2022-06-22 13:00:00+00:00,1125.74,570.6,425.1672668457031,0.14719,0.0108,0.003136111111111111
2022-06-22 14:00:00+00:00,1130.629,590.2,693.2352294921875,0.14062,0.0108,0.003136111111111111
2022-06-22 15:00:00+00:00,1129.635,586.3,225.84548950195312,0.13486,0.0099,0.0
2022-06-22 16:00:00+00:00,1112.408,547.1,554.7276000976562,0.13304,0.0099,0.0
2022-06-22 17:00:00+00:00,1113.13,558.7,648.3742065429688,0.13266,0.0099,0.0
2022-06-22 18:00:00+00:00,1095.366,511.3,572.9464721679688,0.13486,0.0099,0.0
2022-06-22 19:00:00+00:00,1093.254,514.4,465.3418884277344,0.14759999999999998,0.0099,0.0
2022-06-22 20:00:00+00:00,1104.598,492.9,205.1031036376953,0.17242,0.0099,0.0
2022-06-22 21:00:00+00:00,1122.764,432.4,0.0,0.19566,0.0099,0.0
2022-06-22 22:00:00+00:00,1005.18,342.1,0.0,0.19562000000000002,0.0108,0.003136111111111111
2022-06-22 23:00:00+00:00,642.902,2.9,0.0,0.17346999999999999,0.0099,0.0
2022-06-23 00:00:00+00:00,389.802,2.0,0.0,0.1865,0.0078,0.0
2022-06-23 01:00:00+00:00,354.178,2.3,0.0,0.17079,0.0078,0.0
2022-06-23 02:00:00+00:00,349.537,2.1,0.0,0.15341,0.0078,0.0
2022-06-23 03:00:00+00:00,335.218,2.2,0.0,0.15194,0.0078,0.0
2022-06-23 04:00:00+00:00,278.263,2.1,0.0,0.15184,0.0069,0.0
2022-06-23 05:00:00+00:00,295.86,2.0,0.0,0.15321,0.0069,0.0
2022-06-23 06:00:00+00:00,284.388,2.2,0.0,0.14871,0.0069,0.0
2022-06-23 07:00:00+00:00,277.41,2.2,29.008432388305664,0.17223,0.0069,0.0
2022-06-23 08:00:00+00:00,318.681,2.0,0.0,0.17223,0.0078,0.0
2022-06-23 09:00:00+00:00,560.256,216.9,1.6999146938323975,0.14986000000000002,0.0078,0.0
2022-06-23 10:00:00+00:00,1101.526,593.7,0.0,0.14714,0.0099,0.0
2022-06-23 11:00:00+00:00,1068.767,473.8,0.0,0.14805000000000001,0.0099,0.0
2022-06-23 12:00:00+00:00,1095.73,485.3,0.0,0.14734,0.0099,0.0
2022-06-23 13:00:00+00:00,1136.163,516.1,87.35611724853516,0.14208,0.0108,0.003136111111111111
2022-06-23 14:00:00+00:00,1135.269,512.6,325.1224060058594,0.12969999999999998,0.0108,0.003136111111111111
2022-06-23 15:00:00+00:00,1135.117,523.4,723.4161987304688,0.12705,0.0099,0.0
2022-06-23 16:00:00+00:00,1135.66,523.5,566.2431030273438,0.12455,0.0099,0.0
2022-06-23 17:00:00+00:00,1131.374,545.4,684.7542724609375,0.12442,0.0099,0.0
2022-06-23 18:00:00+00:00,1118.867,515.9,452.5973815917969,0.12432,0.0099,0.0
2022-06-23 19:00:00+00:00,1103.578,495.7,297.80816650390625,0.1271,0.0099,0.0
2022-06-23 20:00:00+00:00,1119.344,479.2,60.64902877807617,0.14238,0.0099,0.0
2022-06-23 21:00:00+00:00,1160.674,473.9,0.0,0.17223,0.0099,0.0
2022-06-23 22:00:00+00:00,958.747,287.2,0.0,0.18,0.0108,0.003136111111111111
2022-06-23 23:00:00+00:00,642.884,3.0,0.0,0.14945,0.0099,0.0
2022-06-24 00:00:00+00:00,387.502,2.0,0.0,0.1616,0.0078,0.0
2022-06-24 01:00:00+00:00,351.127,2.2,0.0,0.14809,0.0078,0.0
2022-06-24 02:00:00+00:00,344.143,2.2,0.0,0.14338,0.0078,0.0
2022-06-24 03:00:00+00:00,333.149,2.1,0.0,0.13925,0.0078,0.0
2022-06-24 04:00:00+00:00,277.253,2.0,0.0,0.13649,0.0069,0.0
2022-06-24 05:00:00+00:00,293.509,2.0,0.0,0.13597,0.0069,0.0
2022-06-24 06:00:00+00:00,280.653,2.2,89.77035522460938,0.13116,0.0069,0.0
2022-06-24 07:00:00+00:00,263.52,2.2,195.46200561523438,0.14874,0.0069,0.0
2022-06-24 08:00:00+00:00,290.464,2.0,371.9822082519531,0.13177,0.0078,0.0
2022-06-24 09:00:00+00:00,559.849,216.3,447.6357421875,0.12322,0.0078,0.0
2022-06-24 10:00:00+00:00,1194.936,660.4,290.4010314941406,0.11975,0.0099,0.0
2022-06-24 11:00:00+00:00,1082.351,506.4,492.1842346191406,0.11825,0.0099,0.0
2022-06-24 12:00:00+00:00,1101.071,536.4,423.40472412109375,0.11948,0.0099,0.0
2022-06-24 13:00:00+00:00,1098.317,535.3,294.73138427734375,0.11875,0.0108,0.003136111111111111
2022-06-24 14:00:00+00:00,1107.6,536.9,549.3491821289062,0.11675,0.0108,0.003136111111111111
2022-06-24 15:00:00+00:00,1128.722,559.0,460.6632995605469,0.11270000000000001,0.0099,0.0
2022-06-24 16:00:00+00:00,1152.378,591.4,607.9188232421875,0.11170000000000001,0.0099,0.0
2022-06-24 17:00:00+00:00,1146.053,581.0,227.56161499023438,0.11705,0.0099,0.0
2022-06-24 18:00:00+00:00,1118.144,522.4,23.910919189453125,0.12190000000000001,0.0099,0.0
2022-06-24 19:00:00+00:00,1121.856,517.8,24.776084899902344,0.12969999999999998,0.0099,0.0
2022-06-24 20:00:00+00:00,1201.47,545.7,0.0,0.15763999999999997,0.0099,0.0
2022-06-24 21:00:00+00:00,1185.715,504.8,0.0,0.18525,0.0099,0.0
2022-06-24 22:00:00+00:00,1074.18,394.5,0.0,0.19152000000000002,0.0108,0.003136111111111111
2022-06-24 23:00:00+00:00,660.544,3.0,0.0,0.182,0.0099,0.0
2022-06-25 00:00:00+00:00,385.544,2.1,0.0,0.185,0.0078,0.0
2022-06-25 01:00:00+00:00,352.675,2.2,0.0,0.17761000000000002,0.0078,0.0
2022-06-25 02:00:00+00:00,344.751,2.0,0.0,0.16956,0.0078,0.0
2022-06-25 03:00:00+00:00,335.863,2.2,0.0,0.16416,0.0078,0.0
2022-06-25 04:00:00+00:00,274.625,2.1,0.0,0.16,0.0069,0.0
2022-06-25 05:00:00+00:00,293.286,2.2,0.0,0.15543,0.0069,0.0
2022-06-25 06:00:00+00:00,283.152,2.2,90.13954162597656,0.14874,0.0069,0.0
2022-06-25 07:00:00+00:00,261.226,2.0,400.76544189453125,0.14258,0.0069,0.0
2022-06-25 08:00:00+00:00,285.406,2.1,637.9828491210938,0.13040000000000002,0.0078,0.0
